molecule_chembl_id,canonical_smiles,standard_value
CHEMBL166752,COc1ccc(/C=C/c2cccc[n+]2C)c2ccccc12.[Cl-],33000.0
CHEMBL166723,CN1CCC(CCc2cccc3ccccc23)CC1.Cl,890000.0
CHEMBL168464,CN1CC=C(c2ccccc2)CC1.Cl,1390000.0
CHEMBL170902,C[n+]1ccc(/C=C/c2ccc(Cl)c(Cl)c2)cc1.[Cl-],24000.0
CHEMBL353761,C[n+]1ccc(CCc2cccc3ccccc23)cc1.[I-],217000.0
CHEMBL353720,C[n+]1ccc(/C=C/c2cccc3ccccc23)cc1N.[I-],32000.0
CHEMBL354726,C[n+]1ccc(/C=C/c2c3ccccc3cc3ccccc23)cc1.[I-],120000.0
CHEMBL354866,COc1ccc2ccccc2c1/C=C/c1cc[n+](C)cc1.[Cl-],135000.0
CHEMBL354870,C[n+]1ccccc1/C=C/c1cccc2ccccc12.[Cl-],64000.0
CHEMBL262139,C[n+]1ccc(C#Cc2cccc3ccccc23)cc1.[I-],43000.0
CHEMBL168155,CCCCCC[n+]1ccc(/C=C/c2cccc3ccccc23)cc1.[Br-],32000.0
CHEMBL168468,COc1ccc(/C=C/c2cc[n+](C)cc2)cc1OC.[Cl-],260000.0
CHEMBL354506,C[n+]1ccc(NC(=O)Nc2cccc3ccccc23)cc1.[I-],230000.0
CHEMBL168580,CN1CCC(/C=C/c2cccc3ccccc23)CC1.Cl,480000.0
CHEMBL431844,Nc1c2c(nc3ccccc13)C1CCC2C1,240.0
CHEMBL115580,CC1Cc2c(nc3ccccc3c2N)C1(C)O,134000.0
CHEMBL118968,Nc1c2c(nc3ccccc13)CCCCCC2,9100.0
CHEMBL332454,Nc1c2c(nc3ccccc13)-c1ccccc1CCC2,166100.0
CHEMBL330883,Nc1c2c(nc3ccccc13)CCCCC2,39.0
CHEMBL118033,COc1ccc2c(c1)CCc1c-2nc2ccccc2c1N,47500.0
CHEMBL119528,CCCCC1(O)c2nc3ccccc3c(N)c2CC1C,91000.0
CHEMBL333011,Nc1c2c(nc3ccccc13)-c1cccc(Cl)c1CC2,144100.0
CHEMBL118752,Nc1c2c(nc3ccccc13)CCC2,56.0
CHEMBL119390,CC1=C(C)c2nc3ccccc3c(N)c2C1,3500.0
CHEMBL331637,CC12CCC(c3c1nc1ccccc1c3N)C2(C)C,110000.0
CHEMBL325203,Nc1c2c(nc3ccccc13)-c1ccccc1NCCC2,391100.0
CHEMBL119634,COc1ccc2c(c1)CCCc1c-2nc2ccccc2c1N,68800.0
CHEMBL118139,Nc1c2c(nc3ccccc13)CCCc1ccccc1-2,38200.0
CHEMBL115697,Nc1c2c(nc3ccccc13)-c1ccccc1NCC2,69400.0
CHEMBL119389,CCCCC1=C(C)Cc2c1nc1ccccc1c2N,25000.0
CHEMBL163362,c1ccc2c(c1)CN1CCCCC1=N2,100000.0
CHEMBL165726,Clc1ccc2c(c1)CN1CCCCCC1=N2,9300.0
CHEMBL349977,Clc1cccc2c1N=C1CCCCCN1C2,16400.0
CHEMBL166194,N=c1c2ccc(Cl)cc2nc2n1CCCCC2,35900.0
CHEMBL165292,O=c1c2ccc(Cl)cc2nc2n1CCCCC2,100000.0
CHEMBL162734,c1ccc2c(c1)CN1CCCCCCC1=N2,100000.0
CHEMBL161880,Clc1cccc2c1CN1CCCCCC1=N2,4750.0
CHEMBL355821,c1ccc2c(c1)CN1CCCC1=N2,18000.0
CHEMBL445130,Clc1ccc2c(c1)N=C1CCCCCN1C2,1900.0
CHEMBL166359,c1ccc2c(c1)CN1CCCCCCCC1=N2,100000.0
CHEMBL350496,S=c1c2ccc(Cl)cc2nc2n1CCCCC2,100000.0
CHEMBL165304,c1ccc2c(c1)CN1CCCCCC1=N2,15000.0
CHEMBL355059,Nc1c2c(nc3ccccc13)CC[C@H](O)[C@@H]2O,100000.0
CHEMBL354304,Nc1c2c(nc3ccccc13)C[C@H](O)C[C@@H]2O,5400.0
CHEMBL112895,CC1(NCC2CCN(Cc3ccccc3)CC2)c2ccc(O)nc2CCC1O,190000.0
CHEMBL172102,Nc1c2c(nc3cc(O)ccc13)CCCC2O,64400.0
CHEMBL169407,Nc1c2c(nc3cccc(O)c13)CCCC2O,27400.0
CHEMBL354617,Nc1c2c(nc3ccccc13)CC[C@H](O)[C@H]2O,100000.0
CHEMBL166854,Nc1c2c(nc3ccccc13)[C@H](O)CC[C@@H]2O,4600.0
CHEMBL172733,Nc1c2c(nc3ccccc13)C[C@H](O)C[C@H]2O,14700.0
CHEMBL113485,COc1ccc2c(n1)CCC(OC)C2(C)NC(=O)C1CCN(Cc2ccccc2)CC1,17200.0
CHEMBL349428,Nc1c2c(nc3c(O)cccc13)CCCC2O,25100.0
CHEMBL168213,Nc1c2c(nc3ccccc13)[C@H](O)CC[C@H]2O,62100.0
CHEMBL441078,COc1ccc2c(n1)CCC(OC)C2(C)NCC1CCN(Cc2ccccc2)CC1,177000.0
CHEMBL354601,Nc1c2c(nc3ccc(O)cc13)CCCC2O,10600.0
CHEMBL245079,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@]3(C1)NCCC[C@H]23,19300.0
CHEMBL360092,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCN(C)CC(=O)N1CCC[C@@H]2C3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,1020.0
CHEMBL367977,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCN(C)CC(=O)N1CCC[C@@H]2C3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,471.0
CHEMBL175975,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCN(C)CC(=O)N1CCC[C@@H]2C3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,76.2
CHEMBL435673,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCN(C)CC(=O)N1CCC[C@@H]2C3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,50.8
CHEMBL368899,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCN(C)CCC(=O)N1CCC[C@@H]2C3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,35.9
CHEMBL434898,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCCCN(C)CCC(=O)N1CCC[C@@H]2C3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,18.5
CHEMBL176132,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCCCCCN(C)CCC(=O)N1CCC[C@@H]2C3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,4.93
CHEMBL368897,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCCCCCCCN(C)CCC(=O)N1CCC[C@@H]2C3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,25.2
CHEMBL180437,CCN(CC)Cc1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,100.0
CHEMBL541980,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N(C)C)c1)C2,820.0
CHEMBL360570,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCN(C)CC3)cc1)C2,1420.0
CHEMBL361540,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCN(C)CC3)cc1)C2,2980.0
CHEMBL180442,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCCC3)cc1)C2,140.0
CHEMBL180145,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCCC3)cc1)C2,150.0
CHEMBL180645,CCN(CC)Cc1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1,2280.0
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,1820.0
CHEMBL181125,CCN(CC)C(C)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,220.0
CHEMBL181310,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN(C)C)c1)C2,1100.0
CHEMBL183184,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCOCC3)c1)C2,22100.0
CHEMBL179824,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCOCC3)cc1)C2,1300.0
CHEMBL361309,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCOCC3)cc1)C2,3140.0
CHEMBL181216,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCCCC3)c1)C2,3180.0
CHEMBL180413,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCCCC3)cc1)C2,130.0
CHEMBL435897,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN(C)C)cc1)C2,210.0
CHEMBL180640,CCN(CC)C(C)c1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1,1360.0
CHEMBL264242,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCN(C)CC3)c1)C2,6410.0
CHEMBL181207,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCN(C)CC3)c1)C2,17600.0
CHEMBL362238,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCCCC3)c1)C2,3580.0
CHEMBL178152,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N(C)C)cc1)C2,150.0
CHEMBL182251,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCOCC3)c1)C2,14600.0
CHEMBL183649,CC1=C[C@H]2Cc3nc(O)ccc3[C@@]3(C1)NCCC[C@H]23,8202.0
CHEMBL244870,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN1CCN(CC(=O)N2CCC[C@@H]3[C@H]4C=C(C)C[C@]32c2ccc(=O)[nH]c2C4)CC1,1173.0
CHEMBL2113015,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN1CCN(CC[N+]2(C(=O)CN)CCC[C@@H]3C4C=C(C)C[C@]32c2ccc(=O)[nH]c2C4)CC1,407.0
CHEMBL395283,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN1CCCN(CC(=O)N2CCC[C@@H]3[C@H]4C=C(C)C[C@]32c2ccc(=O)[nH]c2C4)CC1,114.0
CHEMBL389583,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN1CCCN(CCN2CCC[C@@H]3[C@H]4C=C(C)C[C@]32c2ccc(=O)[nH]c2C4)CC1,218.0
CHEMBL2113010,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN1CCN(Cc2ccccc2)CC1,33300.0
CHEMBL2310904,CC1=C[C@H]2Cc3nc(O)ccc3[C@@]3(C1)[C@@H]2CCCN3CN1CCN(Cc2ccccc2)CC1,31600.0
CHEMBL2113011,COc1ccc(CN2CCN(CC(=O)N3CCC[C@@H]4C5C=C(C)C[C@]43c3ccc(=O)[nH]c3C5)CC2)cc1,5747.0
CHEMBL2310903,COc1ccc(CN2CCN(CN3CCC[C@@H]4[C@H]5C=C(C)C[C@]43c3ccc(O)nc3C5)CC2)cc1,10297.0
CHEMBL2113014,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1,5580.0
CHEMBL2310905,CC1=C[C@H]2Cc3nc(O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)N1CCN(Cc2cccnc2)CC1,38100.0
CHEMBL182212,CC1=C[C@H]2Cc3nc(O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN1CCN(Cc2cccnc2)CC1,26700.0
CHEMBL181690,CC1=C[C@H]2Cc3nc(O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(Cc1ccccc1)c1ccccc1,52000.0
CHEMBL362433,CC1=C[C@H]2Cc3nc(O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN(Cc1ccccc1)c1ccccc1,54000.0
CHEMBL359698,CC1=C[C@H]2Cc3nc(O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)Cc1ccccc1,50700.0
CHEMBL361866,CC1=C[C@H]2Cc3nc(O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN(C)Cc1ccccc1,66450.0
CHEMBL2113016,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCc1ccccc1,23500.0
CHEMBL183130,CC1=C[C@H]2Cc3nc(O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN(C)CCc1ccccc1,20700.0
CHEMBL2113013,CC1=CC2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCc1ccccc1,6190.0
CHEMBL368912,CC1=C[C@H]2Cc3nc(O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN(C)CCCc1ccccc1,9531.0
CHEMBL362583,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCCC3)c1)C2,2660.0
CHEMBL182252,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCCC3)c1)C2,1960.0
CHEMBL180483,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCC3)cc1)C2,50.0
CHEMBL185302,O=C(CNc1c2c(nc3ccccc13)CCCC2)NCCC1CCN(c2ccccc2)CC1,6.0
CHEMBL184784,O=C(CNc1c2c(nc3ccccc13)CCCC2)NCC1CCN(c2ccccc2)CC1,10.2
CHEMBL181816,COc1ccc(C(=O)NCC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC,662.0
CHEMBL185254,O=C(CNC1CCc2ccccc21)NCCC1CCN(Cc2ccccc2)CC1,230.0
CHEMBL185252,O=C(CNC1c2ccccc2-c2[nH]c3ccccc3c21)NCCC1CCN(Cc2ccccc2)CC1,869.0
CHEMBL211471,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],37.5
CHEMBL209392,N#Cc1ccccc1-c1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,37.5
CHEMBL427232,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCC3)CC2)cc1,18.75
CHEMBL211520,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCCC3)CC2)cc1,93.75
CHEMBL380050,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCOCC3)CC2)cc1,200.0
CHEMBL213377,c1ccc2c(NCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,711.0
CHEMBL211313,c1ccc2c(NCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,157.0
CHEMBL378006,c1ccc2c(NCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,254.0
CHEMBL179732,c1ccc2c(NCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,28.0
CHEMBL386423,c1ccc2c(NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,40.0
CHEMBL424707,c1ccc2c(NCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,31.0
CHEMBL413240,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCCN(C)CCCCCCCCCCN(C)CCCN1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,26.2
CHEMBL389779,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCCN(C)CCCCCCCCN(C)CCCN1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,40.6
CHEMBL413170,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCCN(C)CCCCCCN(C)CCCN1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,33.6
CHEMBL267606,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN(C)CCCCCCCCN(C)CCN1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,20.1
CHEMBL244027,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN(C)CCCCCCN(C)CCN1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,78.4
CHEMBL413018,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN(C)CCCN(C)CCN1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,416.0
CHEMBL244026,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN(C)CCN(C)CCN1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,3480.0
CHEMBL440054,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCCCCCCCN(C)CCC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,23.1
CHEMBL241856,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCCCCCN(C)CCC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,11.8
CHEMBL397232,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCCCN(C)CCC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,18.5
CHEMBL415423,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCN(C)CCC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,35.9
CHEMBL245081,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCCCCCN(C)CC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,53.4
CHEMBL395282,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCN(C)CC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,50.8
CHEMBL245080,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCN(C)CC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,76.2
CHEMBL395281,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCN(C)CC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,471.0
CHEMBL395274,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCN(C)CC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,1020.0
CHEMBL395043,CCCN(CCN1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3)CCN1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,1005.0
CHEMBL395106,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN(CCN1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3)C1CC1,695.0
CHEMBL263098,CCCN(CC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3)CC(=O)n1c2c(ccc1=O)[C@@]13CC(C)=C[C@@H](C2)[C@H]1CCCN3,157.0
CHEMBL397501,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(CC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3)C1CC1,1002.0
CHEMBL263097,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCCN1CCCN(CCCN2CCC[C@@H]3[C@H]4C=C(C)C[C@]32c2ccc(=O)[nH]c2C4)CC1,332.0
CHEMBL438305,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN1CCCN(CCC(=O)N2CCC[C@@H]3[C@H]4C=C(C)C[C@]32c2ccc(=O)[nH]c2C4)CC1,179.0
CHEMBL395520,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN1CCN(CCC(=O)N2CCC[C@@H]3[C@H]4C=C(C)C[C@]32c2ccc(=O)[nH]c2C4)CC1,170.0
CHEMBL389582,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCN1CCN(CN2CCC[C@@H]3[C@H]4C=C(C)C[C@]32c2ccc(=O)[nH]c2C4)CC1,407.0
CHEMBL242068,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3CCCN1CCN(CCCN2CCC[C@@H]3[C@H]4C=C(C)C[C@]32c2ccc(=O)[nH]c2C4)CC1,202.0
CHEMBL242755,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCCCN(C)Cc1cccc2ccccc12,121.0
CHEMBL389580,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCN(C)Cc1cccc2ccccc12,124.0
CHEMBL413244,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCCCCCN(C)Cc1ccc(F)cc1,309.0
CHEMBL389579,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCCCN(C)Cc1ccc(F)cc1,52.0
CHEMBL413243,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCN(C)Cc1ccc(F)cc1,56.5
CHEMBL267836,COc1ccccc1CN(C)CCCCCCCCCCCCN(C)CC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,62.2
CHEMBL389375,COc1ccccc1CN(C)CCCCCCCCCCN(C)CC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,21.1
CHEMBL413242,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCCCCCN(C)Cc1ccccn1,65.8
CHEMBL413241,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCCCN(C)Cc1ccncc1,50.0
CHEMBL244230,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCCCN(C)Cc1cccnc1,38.2
CHEMBL267591,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCCCN(C)Cc1ccccn1,42.0
CHEMBL389374,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CN(C)CCCCCCCCN(C)Cc1ccccn1,41.2
CHEMBL332051,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C#N)cc1,90.0
CHEMBL392324,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(Br)cc1,70.0
CHEMBL115835,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C(=O)OC(C)(C)C)cc1,270.6
CHEMBL325502,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C(=O)OC)cc1,243.2
CHEMBL397891,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-n2nnnc2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,356.5
CHEMBL415675,CCCCC1=NC2(CCCC2)C(=O)N1CC(=O)c1ccc(Cl)cc1,280.4
CHEMBL241011,CCCCC1=NC2(CCCC2)C(=O)N1Cc1cc2c(cc1C)OCO2,216.2
CHEMBL240793,CCCCC1=NC2(CCCC2)C(=O)N1CCN1C(=O)c2ccccc2C1=O,233.8
CHEMBL240792,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc([N+](=O)[O-])cc1,133.6
CHEMBL398406,CCCCC1=NC2(CCCC2)C(=O)N1Cc1cc(OC)c(OC)cc1Br,77.5
CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],35.0
CHEMBL456767,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CCN3CCCCC3)cc1)C2,50.2
CHEMBL456131,CCN(C)CCCC(=O)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,37.6
CHEMBL508092,CCN(CC)CCCC(=O)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,40.6
CHEMBL456130,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(=O)CCCN3CCCC3)cc1)C2,62.0
CHEMBL509492,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(=O)CCCN3CCCCC3)cc1)C2,529.0
CHEMBL456969,CCN(CC)CCC(=O)c1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1,2370.0
CHEMBL514101,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(=O)CCN3CCCC3)c1)C2,832.0
CHEMBL456968,CCN(C)CCC(=O)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,1.85
CHEMBL456967,CCN(CC)CCC(=O)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,0.78
CHEMBL518384,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(=O)CCN3CCCC3)cc1)C2,4.16
CHEMBL517153,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(=O)CCN3CCCCC3)cc1)C2,17.3
CHEMBL463381,CCN(C)CC(=O)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,31.6
CHEMBL463380,CCN(CC)CC(=O)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,280.0
